asr,diar,oracle,clip_id,cp_errors,cp_len,di_errors,di_len,wer_errors,wer_len,wder_errors,wder_len,ref_words,hyp_words,ref_spk,hyp_spk
whisper,sortformer+rule,False,Iare1Emeueg__000016000_000069000,86,139,86,139,86,139,10,83,139,87,2,2
whisper,sortformer+rule,False,IfTL8SSN270__000062000_000671000,1157,2214,1157,2214,1128,2214,73,1314,2214,1328,4,4
whisper,sortformer+rule,False,Ig6szCD8m20__000046000_000106000,160,193,160,193,152,193,8,178,193,180,2,2
whisper,sortformer+rule,False,Iqhnt8ENm3U__000027000_000088000,167,177,167,177,164,177,16,40,177,40,3,2
whisper,sortformer+rule,False,J4-VpEkBzWw__000000000_000600000,1521,1552,1521,1552,1507,1552,160,351,1552,351,7,4
whisper,sortformer+rule,False,JBYGLQJwFDc__000103000_000407000,579,680,579,680,577,680,51,407,680,416,3,3
whisper,sortformer+rule,False,Jc5AVwg2cZM__000153000_000214000,156,172,156,172,147,172,27,88,172,88,3,3
whisper,sortformer+rule,False,KAtdcDieQMw__000057000_000599000,1742,1742,1742,1742,1742,1742,476,971,1742,971,3,3
whisper,sortformer+rule,False,KPkRi3GM7fs__000047000_000642000,1773,1773,1773,1773,1773,1773,309,450,1773,450,3,3
whisper,sortformer+rule,False,Kdi-ECuOaKg__000002000_000078000,149,91,149,91,108,91,40,91,91,109,6,2
whisper,sortformer+rule,False,L7xRazDdtgw__000019000_000083000,66,102,66,102,64,102,4,73,102,75,3,3
whisper,sortformer+rule,False,LK23jX9tgZM__000059000_000221000,546,548,517,548,513,548,61,117,548,118,3,4
whisper,sortformer+rule,False,LctYmmr9-Vg__000000000_000061000,119,139,119,139,120,139,5,83,139,88,2,2
whisper,sortformer+rule,False,LqQHdo7t5Ps__000198000_000498000,691,692,733,692,583,692,442,458,692,484,3,2
whisper,sortformer+rule,False,Md3p6RTanBg__000315000_000426000,249,298,249,298,249,298,7,107,298,109,3,3
whisper,sortformer+rule,False,MmtWBUK2DKE__000000000_000310000,1144,1083,1144,1083,505,1083,367,768,1083,777,5,2
whisper,sortformer+rule,False,NLgHpYyf5bY__000313000_000383000,132,240,132,240,132,240,0,144,240,144,2,2
whisper,sortformer+rule,False,NuhdqCEuIBo__000197000_000540000,1296,1369,1296,1369,1294,1369,76,312,1369,313,3,3
whisper,sortformer+rule,False,O4_aeGFzZ8A__000000000_000335000,744,702,744,702,676,702,171,253,702,253,8,4
whisper,sortformer+rule,False,OXUt5KnlUMo__000091000_000181000,248,248,248,248,248,248,26,215,248,215,2,2
whisper,sortformer+rule,False,PCUA2q2C-2A__000045000_000107000,135,154,135,154,135,154,0,119,154,128,3,3
whisper,sortformer+rule,False,PEDfT9-Yf2o__000000000_000469000,968,1051,968,1051,926,1051,109,348,1051,361,3,2
whisper,sortformer+rule,False,PRAzUz0GANs__000223000_000283000,192,194,192,194,191,194,15,21,194,21,2,2
whisper,sortformer+rule,False,PVDfS7lcJHY__000000000_000360000,1015,1036,1015,1036,1006,1036,141,239,1036,239,6,4
whisper,sortformer+rule,False,Pjre5dpnKGA__000000000_000330000,756,769,756,769,754,769,79,195,769,195,4,3
whisper,sortformer+rule,False,QhpjuNTZoA8__000000000_000586000,1537,1572,1533,1572,1515,1572,237,448,1572,448,3,3
whisper,sortformer+rule,False,RL2fhIEEbZg__000000000_000065000,159,164,159,164,159,164,5,46,164,46,3,2
whisper,sortformer+rule,False,RWTmftezCwI__000000000_000060000,119,119,119,119,119,119,11,23,119,23,2,2
whisper,sortformer+rule,False,RZUZyvRzi80__000000000_000336000,1038,1085,1038,1085,1010,1085,162,260,1085,264,4,3
whisper,sortformer+rule,False,T3I2T-cfhG4__000160000_000210000,110,116,110,116,110,116,19,81,116,83,2,2
whisper,sortformer+rule,False,TU3M6wSQV_g__000099000_000171000,209,216,209,216,207,216,12,48,216,48,2,2
whisper,sortformer+rule,False,Tlha36rSd5o__000240000_000374000,264,318,264,318,264,318,13,207,318,211,2,2
whisper,sortformer+rule,False,TrPnW5kLAyQ__000093000_000513000,977,1099,977,1099,974,1099,52,686,1099,695,4,4
whisper,sortformer+rule,False,U_EHjxThUgc__000181000_000289000,276,299,276,299,276,299,5,69,299,70,3,3
whisper,sortformer+rule,False,VHlIFsHPWbk__000023000_000470000,1329,1329,1329,1329,1329,1329,148,291,1329,291,4,4
whisper,sortformer+rule,False,VKY0uuZ6Om8__000575000_000935000,960,1077,960,1077,955,1077,81,594,1077,611,3,3
whisper,sortformer+rule,False,VY_4x1scS-Y__000013000_000121000,324,336,324,336,291,336,61,174,336,181,4,3
whisper,sortformer_stream,False,0AEEA8NyVwY__000011000_000609000,1060,1333,1060,1333,1060,1333,32,1015,1333,1041,3,3
whisper,sortformer_stream,False,0SoItGfM_sY__000007000_000088000,153,165,153,165,151,165,13,74,165,74,5,3
whisper,sortformer_stream,False,0VEwL9XZ0LY__000261000_000557000,844,873,828,873,690,873,343,701,873,717,2,3
whisper,sortformer_stream,False,0esIFSOAcFs__000000000_000913000,2434,2748,2434,2748,2369,2748,224,715,2748,722,3,3
whisper,sortformer_stream,False,0p6cktLGIfY__000012000_000930000,2337,2567,2337,2567,2306,2567,124,620,2567,631,6,4
whisper,sortformer_stream,False,13VBh0Z6QmE__000000000_000904000,2189,2499,2189,2499,1851,2499,640,1732,2499,1762,4,4
whisper,sortformer_stream,False,1LFl5JEipII__000000000_000597000,1503,1590,1503,1590,1415,1590,403,556,1590,563,5,4
whisper,sortformer_stream,False,2HGP34TNvjg__000084000_000194000,342,296,296,296,296,296,105,241,296,241,2,3
whisper,sortformer_stream,False,2LN6vb7EBn0__000098000_000394000,713,751,719,751,642,751,184,417,751,423,3,3
whisper,sortformer_stream,False,2T4pjueLrsk__000677000_001290000,2317,2314,2314,2314,2314,2314,942,1730,2314,1730,4,4
whisper,sortformer_stream,False,2gGHQgj9yno__000000000_000099000,270,285,270,285,269,285,14,51,285,51,4,2
whisper,sortformer_stream,False,2iMXYxBTwbM__000339000_000401000,177,188,177,188,174,188,40,122,188,122,3,2
whisper,sortformer_stream,False,37dND_0r6S8__000060000_000222000,481,557,479,557,475,557,31,270,557,271,2,3
whisper,sortformer_stream,False,4Qg2jWP6_T0__000136000_000202000,259,266,259,266,259,266,69,80,266,80,3,2
whisper,sortformer_stream,False,6-726qTlYeg__000102000_000162000,213,214,213,214,213,214,8,38,214,38,2,2
whisper,sortformer_stream,False,6ZeRgvDHwcI__000006000_000100000,155,189,155,189,155,189,7,79,189,84,2,2
whisper,sortformer_stream,False,6f6TLzlP8Wk__000082000_000144000,228,236,228,236,226,236,6,31,236,31,2,2
whisper,sortformer_stream,False,7L4gi7Ncc0s__000090000_000148000,125,125,125,125,125,125,6,61,125,61,2,2
whisper,sortformer_stream,False,7WhVNRHbjIY__000091000_001089000,2251,2482,2251,2482,1906,2482,507,1565,2482,1605,5,4
whisper,sortformer_stream,False,7YfsQPYY-W0__000351000_000411000,208,208,208,208,208,208,22,37,208,37,2,2
whisper,sortformer_stream,False,7c9ePKgqams__000299000_000869000,1490,1522,1488,1522,1472,1522,157,262,1522,262,4,3
whisper,sortformer_stream,False,7k-xDqNjESc__000073000_000981000,2238,2239,2238,2239,2238,2239,227,489,2239,489,4,3
whisper,sortformer_stream,False,83gP2vLH7UY__000255000_002005000,5584,5799,5584,5799,5247,5799,1419,2345,5799,2404,5,4
whisper,sortformer_stream,False,86mMTUeDiR8__000181000_001079000,2285,2393,2285,2393,2233,2393,296,637,2393,637,5,4
whisper,sortformer_stream,False,87Zbup3ohcw__000106000_000445000,553,749,553,749,466,749,165,511,749,524,4,3
whisper,sortformer_stream,False,8Ve4SWhlrrA__000000000_000070000,133,133,133,133,133,133,4,107,133,107,2,1
whisper,sortformer_stream,False,8mvORuRHw2U__000000000_001197000,3215,3492,3215,3492,3078,3492,428,964,3492,968,4,4
whisper,sortformer_stream,False,8o7jKmq6HsM__000030000_001770000,4432,4572,4432,4572,4163,4572,1660,2699,4572,2726,6,4
whisper,sortformer_stream,False,8pkp-lpMJP0__000326000_000926000,1511,1535,1507,1535,1494,1535,272,372,1535,372,8,4
whisper,sortformer_stream,False,8r2Nltl0W4o__000259000_000320000,241,253,241,253,241,253,8,52,253,53,2,2
whisper,sortformer_stream,False,90uAd6xpTPo__000016000_000408000,1120,1212,1120,1212,641,1212,355,745,1212,756,4,2
whisper,sortformer_stream,False,9Aw8kg8w5Xo__000000000_000083000,181,199,179,199,179,199,7,101,199,102,4,3
whisper,sortformer_stream,False,9_GMxc_JjyI__000236000_000368000,360,371,360,371,355,371,26,187,371,187,2,2
whisper,sortformer_stream,False,ARCKJrGkITw__000014000_000496000,1335,1375,1335,1375,1318,1375,122,300,1375,300,3,3
whisper,sortformer_stream,False,ARZl7LT0UC0__000073000_000130000,145,153,145,153,145,153,4,25,153,25,3,3
whisper,sortformer_stream,False,A_dohDOK6Ic__000000000_000600000,1525,1829,1525,1829,918,1829,387,1303,1829,1309,3,3
whisper,sortformer_stream,False,B2ScTgeIIck__000117000_000180000,222,174,222,174,222,174,70,174,174,222,2,2
whisper,sortformer_stream,False,BGAAfht5dYw__000000000_000612000,2003,2105,2003,2105,1966,2105,190,381,2105,381,4,3
whisper,sortformer_stream,False,BYLcUGNB_zM__000020000_001387000,3138,3287,3138,3287,3120,3287,110,957,3287,958,4,4
whisper,sortformer_stream,False,Bngfppo1QtA__000028000_000927000,2366,2456,2366,2456,2337,2456,329,705,2456,705,5,4
whisper,sortformer_stream,False,CO_8ppdzq9U__000000000_000695000,1874,1591,1905,1591,1320,1591,945,1124,1591,1163,4,4
whisper,sortformer_stream,False,Cku_X_SL7qU__000060000_000660000,1797,1778,1778,1778,1778,1778,803,1588,1778,1588,3,4
whisper,sortformer_stream,False,DPmew0didIM__000191000_000512000,745,768,745,768,735,768,90,166,768,166,5,4
whisper,sortformer_stream,False,EmsKkNN2Me4__000035000_000095000,181,179,179,179,179,179,48,117,179,117,2,3
whisper,sortformer_stream,False,ExGJodnzocM__000212000_000527000,792,1161,792,1161,538,1161,199,860,1161,869,4,4
whisper,sortformer_stream,False,F2uXav-wriA__000000000_000907000,2143,2765,2143,2765,1133,2765,693,2042,2765,2061,4,4
whisper,sortformer_stream,False,FDMf9ApmoNU__000016000_000686000,1485,1670,1485,1670,1461,1670,141,582,1670,590,4,4
whisper,sortformer_stream,False,G6qzg93FxwE__000021000_000116000,229,267,229,267,219,267,15,69,267,70,2,2
whisper,sortformer_stream,False,GEc_sS2KWo8__000096000_000290000,489,518,483,518,473,518,47,153,518,154,4,3
whisper,sortformer_stream,False,GfFLEIAAumk__000090000_000163000,200,216,200,216,200,216,6,60,216,60,2,2
whisper,sortformer_stream,False,Gq45evw6ytY__000597000_001464000,2740,2740,2740,2740,2740,2740,418,694,2740,694,3,3
whisper,sortformer_stream,False,HZv_WvIr6lE__000021000_000105000,200,260,200,260,195,260,18,195,260,197,3,3
whisper,sortformer_stream,False,HpYG46tGyYs__000103000_000998000,1616,2552,1616,2552,1100,2552,344,2073,2552,2133,4,4
whisper,sortformer_stream,False,IAm1rt-MYcA__000004000_000558000,1569,1688,1569,1688,1517,1688,184,536,1688,541,4,4
whisper,sortformer_stream,False,Iare1Emeueg__000016000_000069000,86,139,86,139,86,139,10,83,139,87,2,2
whisper,sortformer_stream,False,IfTL8SSN270__000062000_000671000,1474,2214,1474,2214,1128,2214,394,1314,2214,1328,4,4
whisper,sortformer_stream,False,Ig6szCD8m20__000046000_000106000,162,193,162,193,152,193,12,178,193,180,2,2
whisper,sortformer_stream,False,Iqhnt8ENm3U__000027000_000088000,168,177,168,177,164,177,17,40,177,40,3,2
whisper,sortformer_stream,False,J4-VpEkBzWw__000000000_000600000,1524,1552,1524,1552,1507,1552,183,351,1552,351,7,4
whisper,sortformer_stream,False,JBYGLQJwFDc__000103000_000407000,584,680,584,680,577,680,57,407,680,416,3,2
whisper,sortformer_stream,False,JSB1CeS4pP8__000000000_000632000,1988,2088,1988,2088,1965,2088,250,642,2088,645,4,4
whisper,sortformer_stream,False,Jc5AVwg2cZM__000153000_000214000,156,172,156,172,147,172,20,88,172,88,3,3
whisper,sortformer_stream,False,KAtdcDieQMw__000057000_000599000,1747,1742,1742,1742,1742,1742,716,971,1742,971,3,4
whisper,sortformer_stream,False,KPkRi3GM7fs__000047000_000642000,1773,1773,1773,1773,1773,1773,190,450,1773,450,3,2
whisper,sortformer_stream,False,Kdi-ECuOaKg__000002000_000078000,129,91,129,91,108,91,72,91,91,109,6,3
whisper,sortformer_stream,False,L7xRazDdtgw__000019000_000083000,68,102,68,102,64,102,6,73,102,75,3,3
whisper,sortformer_stream,False,LBIWBxQ5H1s__000090000_001020000,2451,2452,2451,2452,2451,2452,437,503,2452,503,4,4
whisper,sortformer_stream,False,LK23jX9tgZM__000059000_000221000,526,548,519,548,513,548,49,117,548,118,3,4
whisper,sortformer_stream,False,LctYmmr9-Vg__000000000_000061000,119,139,119,139,120,139,3,83,139,88,2,2
whisper,sortformer_stream,False,LqQHdo7t5Ps__000198000_000498000,597,692,597,692,583,692,26,458,692,484,3,3
whisper,sortformer_stream,False,Md3p6RTanBg__000315000_000426000,249,298,249,298,249,298,19,107,298,109,3,3
whisper,sortformer_stream,False,MmtWBUK2DKE__000000000_000310000,1045,1083,1045,1083,505,1083,334,768,1083,777,5,2
whisper,sortformer_stream,False,NLgHpYyf5bY__000313000_000383000,134,240,134,240,132,240,1,144,240,144,2,2
whisper,sortformer_stream,False,NuhdqCEuIBo__000197000_000540000,1296,1369,1293,1369,1294,1369,78,312,1369,313,3,4
whisper,sortformer_stream,False,O4_aeGFzZ8A__000000000_000335000,692,702,692,702,676,702,127,253,702,253,8,4
whisper,sortformer_stream,False,OXUt5KnlUMo__000091000_000181000,248,248,248,248,248,248,26,215,248,215,2,2
whisper,sortformer_stream,False,OxYCBQKZ3iY__000000000_001822000,5370,5525,5370,5525,5268,5525,945,1476,5525,1482,7,4
whisper,sortformer_stream,False,PCUA2q2C-2A__000045000_000107000,135,154,135,154,135,154,0,119,154,128,3,3
whisper,sortformer_stream,False,PEDfT9-Yf2o__000000000_000469000,944,1051,944,1051,926,1051,51,348,1051,361,3,3
whisper,sortformer_stream,False,PQB3-4sZUeY__000000000_001132000,2939,3024,2941,3024,2866,3024,589,886,3024,893,4,4
whisper,sortformer_stream,False,PRAzUz0GANs__000223000_000283000,195,194,192,194,191,194,11,21,194,21,2,3
whisper,sortformer_stream,False,PSIzXy5-y2E__000002000_000918000,2696,2480,2691,2480,2480,2480,1376,1864,2480,1864,3,4
whisper,sortformer_stream,False,PVDfS7lcJHY__000000000_000360000,1016,1036,1016,1036,1006,1036,142,239,1036,239,6,4
whisper,sortformer_stream,False,Pjre5dpnKGA__000000000_000330000,759,769,758,769,754,769,97,195,769,195,4,4
whisper,sortformer_stream,False,QhpjuNTZoA8__000000000_000586000,1525,1572,1525,1572,1515,1572,138,448,1572,448,3,3
whisper,sortformer_stream,False,QuA_B6IZ6Ls__000061000_001863000,4641,6635,4641,6635,3653,6635,1462,3918,6635,3953,4,4
whisper,sortformer_stream,False,RL2fhIEEbZg__000000000_000065000,159,164,159,164,159,164,5,46,164,46,3,2
whisper,sortformer_stream,False,RL2fhIEEbZg__000066000_001034000,2500,2570,2484,2570,2472,2570,179,574,2570,575,3,4
whisper,sortformer_stream,False,RWTmftezCwI__000000000_000060000,119,119,119,119,119,119,11,23,119,23,2,2
whisper,sortformer_stream,False,RZUZyvRzi80__000000000_000336000,1027,1085,1027,1085,1010,1085,78,260,1085,264,4,3
whisper,sortformer_stream,False,SZ7ay4OjfAE__000000000_000897000,2123,2159,2120,2159,2097,2159,314,463,2159,463,5,4
whisper,sortformer_stream,False,T3I2T-cfhG4__000160000_000210000,110,116,110,116,110,116,19,81,116,83,2,2
whisper,sortformer_stream,False,TU3M6wSQV_g__000099000_000171000,209,216,209,216,207,216,13,48,216,48,2,2
whisper,sortformer_stream,False,Tlha36rSd5o__000240000_000374000,264,318,264,318,264,318,12,207,318,211,2,2
whisper,sortformer_stream,False,TrPnW5kLAyQ__000093000_000513000,1015,1099,1015,1099,974,1099,126,686,1099,695,4,4
whisper,sortformer_stream,False,U_EHjxThUgc__000181000_000289000,283,299,283,299,276,299,23,69,299,70,3,2
whisper,sortformer_stream,False,VHlIFsHPWbk__000023000_000470000,1329,1329,1329,1329,1329,1329,202,291,1329,291,4,4
whisper,sortformer_stream,False,VKY0uuZ6Om8__000575000_000935000,984,1077,978,1077,955,1077,193,594,1077,611,3,4
whisper,sortformer_stream,False,VY_4x1scS-Y__000013000_000121000,347,336,347,336,291,336,96,174,336,181,4,3
whisper,sortformer_stream+rule,False,0AEEA8NyVwY__000011000_000609000,1060,1333,1060,1333,1060,1333,30,1015,1333,1041,3,3
whisper,sortformer_stream+rule,False,0SoItGfM_sY__000007000_000088000,153,165,153,165,151,165,13,74,165,74,5,3
whisper,sortformer_stream+rule,False,0VEwL9XZ0LY__000261000_000557000,844,873,828,873,690,873,344,701,873,717,2,3
whisper,sortformer_stream+rule,False,0esIFSOAcFs__000000000_000913000,2433,2748,2433,2748,2369,2748,224,715,2748,722,3,3
whisper,sortformer_stream+rule,False,0p6cktLGIfY__000012000_000930000,2337,2567,2337,2567,2306,2567,123,620,2567,631,6,4
whisper,sortformer_stream+rule,False,13VBh0Z6QmE__000000000_000904000,2207,2499,2207,2499,1851,2499,641,1732,2499,1762,4,4
whisper,sortformer_stream+rule,False,1LFl5JEipII__000000000_000597000,1504,1590,1504,1590,1415,1590,405,556,1590,563,5,4
whisper,sortformer_stream+rule,False,2HGP34TNvjg__000084000_000194000,340,296,296,296,296,296,100,241,296,241,2,3
whisper,sortformer_stream+rule,False,2LN6vb7EBn0__000098000_000394000,715,751,715,751,642,751,183,417,751,423,3,3
whisper,sortformer_stream+rule,False,2T4pjueLrsk__000677000_001290000,2324,2314,2314,2314,2314,2314,945,1730,2314,1730,4,4
whisper,sortformer_stream+rule,False,2gGHQgj9yno__000000000_000099000,270,285,270,285,269,285,14,51,285,51,4,2
whisper,sortformer_stream+rule,False,2iMXYxBTwbM__000339000_000401000,176,188,176,188,174,188,42,122,188,122,3,2
whisper,sortformer_stream+rule,False,37dND_0r6S8__000060000_000222000,480,557,479,557,475,557,30,270,557,271,2,3
whisper,sortformer_stream+rule,False,4Qg2jWP6_T0__000136000_000202000,259,266,259,266,259,266,69,80,266,80,3,2
whisper,sortformer_stream+rule,False,6-726qTlYeg__000102000_000162000,213,214,213,214,213,214,8,38,214,38,2,2
whisper,sortformer_stream+rule,False,6ZeRgvDHwcI__000006000_000100000,155,189,155,189,155,189,7,79,189,84,2,2
whisper,sortformer_stream+rule,False,6f6TLzlP8Wk__000082000_000144000,228,236,228,236,226,236,6,31,236,31,2,2
whisper,sortformer_stream+rule,False,7L4gi7Ncc0s__000090000_000148000,125,125,125,125,125,125,6,61,125,61,2,2
whisper,sortformer_stream+rule,False,7WhVNRHbjIY__000091000_001089000,2254,2482,2254,2482,1906,2482,504,1565,2482,1605,5,4
whisper,sortformer_stream+rule,False,7YfsQPYY-W0__000351000_000411000,208,208,208,208,208,208,21,37,208,37,2,2
whisper,sortformer_stream+rule,False,7c9ePKgqams__000299000_000869000,1490,1522,1488,1522,1472,1522,157,262,1522,262,4,3
whisper,sortformer_stream+rule,False,7k-xDqNjESc__000073000_000981000,2238,2239,2238,2239,2238,2239,226,489,2239,489,4,3
whisper,sortformer_stream+rule,False,83gP2vLH7UY__000255000_002005000,5587,5799,5587,5799,5247,5799,1419,2345,5799,2404,5,4
whisper,sortformer_stream+rule,False,86mMTUeDiR8__000181000_001079000,2283,2393,2283,2393,2233,2393,288,637,2393,637,5,4
whisper,sortformer_stream+rule,False,87Zbup3ohcw__000106000_000445000,552,749,552,749,466,749,165,511,749,524,4,3
whisper,sortformer_stream+rule,False,8Ve4SWhlrrA__000000000_000070000,133,133,133,133,133,133,4,107,133,107,2,1
whisper,sortformer_stream+rule,False,8mvORuRHw2U__000000000_001197000,3216,3492,3216,3492,3078,3492,420,964,3492,968,4,4
whisper,sortformer_stream+rule,False,8o7jKmq6HsM__000030000_001770000,4433,4572,4433,4572,4163,4572,1657,2699,4572,2726,6,4
whisper,sortformer_stream+rule,False,8pkp-lpMJP0__000326000_000926000,1511,1535,1507,1535,1494,1535,269,372,1535,372,8,4
whisper,sortformer_stream+rule,False,8r2Nltl0W4o__000259000_000320000,241,253,241,253,241,253,11,52,253,53,2,2
whisper,sortformer_stream+rule,False,90uAd6xpTPo__000016000_000408000,1120,1212,1120,1212,641,1212,355,745,1212,756,4,2
whisper,sortformer_stream+rule,False,9Aw8kg8w5Xo__000000000_000083000,180,199,179,199,179,199,6,101,199,102,4,3
whisper,sortformer_stream+rule,False,9_GMxc_JjyI__000236000_000368000,360,371,360,371,355,371,25,187,371,187,2,2
whisper,sortformer_stream+rule,False,ARCKJrGkITw__000014000_000496000,1337,1375,1337,1375,1318,1375,129,300,1375,300,3,3
whisper,sortformer_stream+rule,False,ARZl7LT0UC0__000073000_000130000,145,153,145,153,145,153,4,25,153,25,3,3
whisper,sortformer_stream+rule,False,A_dohDOK6Ic__000000000_000600000,1525,1829,1525,1829,918,1829,387,1303,1829,1309,3,3
whisper,sortformer_stream+rule,False,B2ScTgeIIck__000117000_000180000,222,174,222,174,222,174,111,174,174,222,2,2
whisper,sortformer_stream+rule,False,BGAAfht5dYw__000000000_000612000,2002,2105,2002,2105,1966,2105,184,381,2105,381,4,3
whisper,sortformer_stream+rule,False,BYLcUGNB_zM__000020000_001387000,3138,3287,3138,3287,3120,3287,111,957,3287,958,4,4
whisper,sortformer_stream+rule,False,Bngfppo1QtA__000028000_000927000,2368,2456,2368,2456,2337,2456,329,705,2456,705,5,4
whisper,sortformer_stream+rule,False,CO_8ppdzq9U__000000000_000695000,1872,1591,1904,1591,1320,1591,945,1124,1591,1163,4,4
whisper,sortformer_stream+rule,False,Cku_X_SL7qU__000060000_000660000,1793,1778,1778,1778,1778,1778,830,1588,1778,1588,3,4
whisper,sortformer_stream+rule,False,DPmew0didIM__000191000_000512000,744,768,744,768,735,768,89,166,768,166,5,4
whisper,sortformer_stream+rule,False,EmsKkNN2Me4__000035000_000095000,180,179,179,179,179,179,55,117,179,117,2,3
whisper,sortformer_stream+rule,False,ExGJodnzocM__000212000_000527000,795,1161,795,1161,538,1161,199,860,1161,869,4,4
whisper,sortformer_stream+rule,False,F2uXav-wriA__000000000_000907000,2141,2765,2141,2765,1133,2765,686,2042,2765,2061,4,4
whisper,sortformer_stream+rule,False,FDMf9ApmoNU__000016000_000686000,1490,1670,1490,1670,1461,1670,155,582,1670,590,4,4
whisper,sortformer_stream+rule,False,G6qzg93FxwE__000021000_000116000,229,267,229,267,219,267,15,69,267,70,2,2
